,prediction,customer_id,probability
1283,0,1480-BKXGA,0.1727212035117491
1284,1,8519-QJGJD,0.7681102691264815
1285,1,0823-HSCDJ,0.5857329243867907
1286,0,6305-YLBMM,0.4475678985477857
1287,1,4395-PZMSN,0.7681102691264815
1288,1,4301-VVZKA,0.7681102691264815
1289,1,7982-VCELR,0.7681102691264815
1290,0,4393-RYCRE,0.4475678985477857
1291,0,7599-NTMDP,0.041830966860581374
1292,1,8885-QSQBX,0.5857329243867907
1293,1,9231-ZJYAM,0.7681102691264815
1294,1,8042-JVNFH,0.7681102691264815
1295,1,3307-TLCUD,0.5857329243867907
1296,1,5131-PONJI,0.7681102691264815
1297,1,3387-VATUS,0.7681102691264815
1298,0,3729-OWRVL,0.1727212035117491
1299,1,5998-VVEJY,0.7681102691264815
1300,1,4572-DVCGN,0.7681102691264815
1301,1,4626-GYCZP,0.7681102691264815
1302,0,8982-NHAVY,0.4475678985477857
1303,1,4315-MURBD,0.7681102691264815
1304,0,1597-FZREH,0.3079757383368291
1305,1,1919-RTPQD,0.5857329243867907
1306,1,7295-JOMMD,0.7681102691264815
1307,0,0454-OKRCT,0.041830966860581374
1308,1,2697-NQBPF,0.7681102691264815
1309,0,7055-JCGNI,0.1727212035117491
1310,1,0114-PEGZZ,0.7681102691264815
1311,0,8731-WBBMB,0.3079757383368291
1312,0,9796-MVYXX,0.041830966860581374
1313,1,5835-BEQEU,0.7681102691264815
1314,0,8606-OEGQZ,0.041830966860581374
1315,1,7041-TXQJH,0.5857329243867907
1316,0,0270-THENM,0.041830966860581374
1317,0,6727-IOTLZ,0.041830966860581374
1318,0,3487-EARAT,0.16314625415729617
1319,0,0804-YGEQV,0.16314625415729617
1320,1,1400-MMYXY,0.7681102691264815
1321,0,4423-JWZJN,0.16314625415729617
1322,0,5863-OOKCL,0.38641455440014694
1323,0,3850-OKINF,0.16314625415729617
1324,0,1088-CNNKB,0.16314625415729617
1325,0,9675-ICXCT,0.041830966860581374
1326,0,3810-DVDQQ,0.1727212035117491
1327,0,3508-VLHCZ,0.041830966860581374
1328,0,6681-ZSEXG,0.041830966860581374
1329,1,5022-KVDQT,0.7681102691264815
1330,1,0637-KVDLV,0.7681102691264815
1331,1,4529-CKBCL,0.7681102691264815
1332,0,5989-OMNJE,0.16314625415729617
1333,0,9770-KXGQU,0.4475678985477857
1334,1,6542-LWGXJ,0.5857329243867907
1335,0,5397-TUPSH,0.16314625415729617
1336,1,1322-AGOQM,0.5857329243867907
1337,1,4660-IRIBM,0.7681102691264815
1338,1,4883-QICIH,0.7681102691264815
1339,0,1023-BQXZE,0.041830966860581374
1340,0,8441-SHIPE,0.041830966860581374
1341,0,3092-IGHWF,0.16314625415729617
1342,1,7813-ZGGAW,0.7681102691264815
1343,0,3022-BEXHZ,0.1727212035117491
1344,0,4750-UKWJK,0.16314625415729617
1345,1,6322-HRPFA,0.5857329243867907
1346,1,8714-EUHJO,0.7681102691264815
1347,1,6772-KSATR,0.7681102691264815
1348,0,7711-GQBZC,0.041830966860581374
1349,0,3230-WYKIR,0.16314625415729617
1350,1,3753-TSEMP,0.7681102691264815
1351,1,6899-PPEEA,0.7681102691264815
1352,0,3500-NSDOA,0.041830966860581374
1353,0,8996-ZROXE,0.16314625415729617
1354,0,9391-YZEJW,0.4475678985477857
1355,0,3727-OWVYD,0.16314625415729617
1356,1,3688-FTHLT,0.5857329243867907
1357,1,2674-MIAHT,0.7681102691264815
1358,1,7660-HDPJV,0.5857329243867907
1359,1,2868-MZAGQ,0.7681102691264815
1360,1,0581-BXBUB,0.7681102691264815
1361,1,0818-OCPZO,0.7681102691264815
1362,0,5146-YYFRZ,0.041830966860581374
1363,0,3096-WPXBT,0.4475678985477857
1364,0,7639-OPLNG,0.041830966860581374
1365,0,9504-YAZWB,0.041830966860581374
1366,1,6769-DYBQN,0.7681102691264815
1367,1,0365-GXEZS,0.7681102691264815
1368,0,3120-FAZKD,0.041830966860581374
1369,0,8946-BFWSG,0.041830966860581374
1370,1,8593-WHYHV,0.7681102691264815
1371,0,3845-FXCYS,0.38641455440014694
1372,0,5172-RKOCB,0.1727212035117491
1373,1,0940-OUQEC,0.7681102691264815
1374,1,0302-JOIVN,0.7681102691264815
1375,0,4827-LTQRJ,0.4475678985477857
1376,1,1658-XUHBX,0.7681102691264815
1377,0,8305-VHZBZ,0.38641455440014694
1378,0,4683-WYDOU,0.1727212035117491
1379,1,4811-JBUVU,0.7681102691264815
1380,1,8404-GFGCZ,0.5857329243867907
1381,1,4628-CTTLA,0.5857329243867907
1382,1,3806-DXQOM,0.5857329243867907
1383,1,3524-WQDSG,0.7681102691264815
1384,1,6988-CJEYV,0.7681102691264815
1385,1,9272-LSVYH,0.7681102691264815
1386,0,3247-MHJKM,0.38641455440014694
1387,1,9158-VCTQB,0.7681102691264815
1388,1,1230-QAJDW,0.5857329243867907
1389,0,2541-YGPKE,0.16314625415729617
1390,1,9631-XEYKE,0.5857329243867907
1391,1,2180-DXNEG,0.7681102691264815
1392,1,1635-FJFCC,0.5857329243867907
1393,1,6818-WOBHJ,0.7681102691264815
1394,0,3417-TSCIC,0.16314625415729617
1395,0,9548-LERKT,0.041830966860581374
1396,0,5995-LFTLE,0.041830966860581374
1397,1,8309-IEYJD,0.7681102691264815
1398,0,3197-NNYNB,0.1727212035117491
1399,1,9514-JDSKI,0.5857329243867907
1400,1,7636-OWBPG,0.5857329243867907
1401,0,9964-WBQDJ,0.041830966860581374
1402,1,8519-IMDHU,0.7681102691264815
1403,1,8245-UMPYT,0.7681102691264815
1404,0,4538-WNTMJ,0.16314625415729617
1405,1,7156-MHUGY,0.7681102691264815
1406,0,4703-MQYKT,0.041830966860581374
1407,0,3717-OFRTN,0.38641455440014694
1408,0,3104-OWCGK,0.16314625415729617
1409,1,2202-CUYXZ,0.7681102691264815
1410,0,7228-PAQPD,0.16314625415729617
1411,0,8966-SNIZF,0.041830966860581374
1412,1,8450-UYIBU,0.5857329243867907
1413,1,0396-YCHWO,0.7681102691264815
1414,0,1258-YMZNM,0.4475678985477857
1415,0,9637-CDTKZ,0.1727212035117491
1416,0,2667-WYLWJ,0.16314625415729617
1417,1,5921-NGYRH,0.7681102691264815
1418,1,8212-DJRCH,0.7681102691264815
1419,1,3398-FSHON,0.7681102691264815
1420,0,1984-FCOWB,0.4475678985477857
1421,0,8917-SZTTJ,0.041830966860581374
1422,1,0224-RLWWD,0.5857329243867907
1423,1,6620-JDYNW,0.5857329243867907
1424,0,3398-GCPMU,0.041830966860581374
1425,1,1184-PJVDB,0.7681102691264815
1426,0,6036-TTFYU,0.38641455440014694
1427,0,9360-AHGNL,0.4475678985477857
1428,0,1682-VCOIO,0.16314625415729617
1429,1,3629-WEAAM,0.5857329243867907
1430,0,4088-YLDSU,0.4475678985477857
1431,0,6341-JVQGF,0.16314625415729617
1432,0,9618-LFJRU,0.38641455440014694
1433,1,2754-XBHTB,0.7681102691264815
1434,1,9728-FTTVZ,0.5857329243867907
1435,0,1459-QNFQT,0.041830966860581374
1436,0,5846-ABOBJ,0.041830966860581374
1437,0,3424-NMNBO,0.4475678985477857
1438,0,7156-MXBJE,0.16314625415729617
1439,1,2446-BEGGB,0.7681102691264815
1440,0,6080-LNESI,0.041830966860581374
1441,0,8006-PYCSW,0.38641455440014694
1442,1,7074-IEVOJ,0.7681102691264815
1443,1,8065-YKXKD,0.7681102691264815
1444,0,6447-EGDIV,0.16314625415729617
1445,1,8720-RQSBJ,0.5857329243867907
1446,0,7566-DSRLQ,0.1727212035117491
1447,0,7471-WNSUF,0.16314625415729617
1448,0,6434-TTGJP,0.041830966860581374
1449,0,1241-EZFMJ,0.041830966860581374
1450,1,4282-YMKNA,0.7681102691264815
1451,0,2511-ALLCS,0.041830966860581374
1452,0,3758-CKOQL,0.4475678985477857
1453,0,2137-DQMEV,0.16314625415729617
1454,0,7359-WWYJV,0.1727212035117491
1455,0,3712-PKXZA,0.16314625415729617
1456,1,0207-MDKNV,0.7681102691264815
1457,1,9497-QCMMS,0.7681102691264815
1458,0,8559-CIZFV,0.16314625415729617
1459,0,6963-EZQEE,0.041830966860581374
1460,1,5669-SRAIP,0.5857329243867907
1461,0,9650-VBUOG,0.041830966860581374
1462,1,5940-AHUHD,0.7681102691264815
1463,1,6284-AHOOQ,0.7681102691264815
1464,0,3373-DIUUN,0.041830966860581374
1465,1,8069-YQQAJ,0.5857329243867907
1466,0,5451-MHQOF,0.16314625415729617
1467,1,4446-BZKHU,0.7681102691264815
1468,0,4905-JEFDW,0.16314625415729617
1469,0,8039-EQPIM,0.041830966860581374
1470,0,4598-ZADCK,0.16314625415729617
1471,1,2232-DMLXU,0.5857329243867907
1472,1,8972-HJWNV,0.7681102691264815
1473,0,6941-KXRRV,0.16314625415729617
1474,1,5383-MMTWC,0.7681102691264815
1475,0,1099-BTKWT,0.16314625415729617
1476,0,9530-GRMJG,0.041830966860581374
1477,0,4381-MHQDC,0.041830966860581374
1478,0,1705-GUHPV,0.041830966860581374
1479,0,1217-VASWC,0.4475678985477857
1480,1,5778-BVOFB,0.5857329243867907
1481,0,2812-SFXMJ,0.38641455440014694
1482,1,6235-VDHOM,0.5857329243867907
1483,0,3913-RDSJZ,0.041830966860581374
1484,1,8413-VONUO,0.7681102691264815
1485,1,1456-TWCGB,0.5857329243867907
1486,1,2003-CKLOR,0.7681102691264815
1487,1,4631-OACRM,0.7681102691264815
1488,1,6629-LADHQ,0.5857329243867907
1489,1,8816-VXNZD,0.7681102691264815
1490,0,5294-IMHHT,0.4475678985477857
1491,1,2716-GFZOR,0.7681102691264815
1492,1,3296-SILRA,0.7681102691264815
1493,0,4464-JCOLN,0.16314625415729617
1494,1,3272-VUHPV,0.5857329243867907
1495,1,2277-DJJDL,0.7681102691264815
1496,1,7748-UMTRK,0.7681102691264815
1497,1,6954-OOYZZ,0.5857329243867907
1498,1,5146-CBVOE,0.7681102691264815
1499,0,1133-KXCGE,0.16314625415729617
1500,0,2369-FEVNO,0.38641455440014694
1501,1,8757-TFHHJ,0.5857329243867907
1502,1,8414-MYSHR,0.7681102691264815
1503,1,0661-XEYAN,0.5857329243867907
1504,1,8337-MSSXB,0.7681102691264815
1505,1,4690-LLKUA,0.5857329243867907
1506,1,1670-SVOWZ,0.7681102691264815
1507,0,2252-NKNSI,0.041830966860581374
1508,1,7551-DACSP,0.5857329243867907
1509,0,3352-RICWQ,0.041830966860581374
1510,1,9763-GRSKD,0.5857329243867907
1511,1,6734-GMPVK,0.7681102691264815
1512,0,1270-XKUCC,0.041830966860581374
1513,0,6664-FPDAC,0.4475678985477857
1514,1,5226-NOZFC,0.7681102691264815
1515,0,2272-JKMSI,0.4475678985477857
1516,1,8017-UVSZU,0.5857329243867907
1517,1,6458-CYIDZ,0.7681102691264815
1518,1,3945-GFWQL,0.5857329243867907
1519,0,1506-YJTYT,0.041830966860581374
1520,0,2990-OGYTD,0.041830966860581374
1521,1,1866-RZZQS,0.7681102691264815
1522,1,8049-WJCLQ,0.5857329243867907
1523,0,7558-IMLMT,0.041830966860581374
1524,1,6078-VESFR,0.7681102691264815
1525,1,8429-XIBUM,0.7681102691264815
1526,0,4816-OKWNX,0.4475678985477857
1527,1,6356-ELRKD,0.7681102691264815
1528,0,5716-EZXZN,0.1727212035117491
1529,0,4962-CHQPW,0.16314625415729617
1530,0,6486-LHTMA,0.16314625415729617
1531,0,7789-HKSBS,0.4475678985477857
1532,1,9576-SYUHJ,0.7681102691264815
1533,0,7945-HLKEA,0.16314625415729617
1534,0,6797-LNAQX,0.1727212035117491
1535,0,7771-CFQRQ,0.041830966860581374
1536,0,0485-ZBSLN,0.041830966860581374
1537,0,8563-IIOXK,0.16314625415729617
1538,0,3043-SUDUA,0.38641455440014694
1539,0,7771-ZONAT,0.041830966860581374
1540,1,7396-VJUZB,0.5857329243867907
1541,0,0248-PGHBZ,0.041830966860581374
1542,0,1837-YQUCE,0.041830966860581374
1543,1,8818-DOPVL,0.7681102691264815
1544,1,1478-VPOAD,0.5857329243867907
1545,0,3996-ZNWYK,0.041830966860581374
1546,0,4115-BNPJY,0.041830966860581374
1547,1,2460-NGXBJ,0.7681102691264815
1548,0,7820-ZYGNY,0.16314625415729617
1549,1,2305-MRGLV,0.7681102691264815
1550,1,7721-JXEAW,0.5857329243867907
1551,0,9140-CZQZZ,0.041830966860581374
1552,0,2729-VNVAP,0.041830966860581374
1553,0,1576-PFZIW,0.1727212035117491
1554,0,9822-BIIGN,0.3079757383368291
1555,1,9039-RBEEE,0.5857329243867907
1556,0,4531-AUZNK,0.4475678985477857
1557,0,0691-IFBQW,0.4475678985477857
1558,1,9600-UDOPK,0.7681102691264815
1559,1,1564-HJUVY,0.5857329243867907
1560,1,0541-FITGH,0.5857329243867907
1561,0,4032-RMHCI,0.16314625415729617
1562,0,9677-AVKED,0.16314625415729617
1563,1,6689-KXGBO,0.5857329243867907
1564,0,6505-OZNPG,0.041830966860581374
1565,1,3874-EQOEP,0.7681102691264815
1566,0,3891-NLXJB,0.041830966860581374
1567,0,9774-NRNAU,0.3079757383368291
1568,0,5231-FIQPA,0.041830966860581374
1569,0,0930-EHUZA,0.16314625415729617
1570,0,2977-CEBSX,0.041830966860581374
1571,1,4445-ZJNMU,0.7681102691264815
1572,0,3902-MIVLE,0.041830966860581374
1573,0,2307-FYNNL,0.1727212035117491
1574,0,7446-SFAOA,0.16314625415729617
1575,1,5382-TEMLV,0.5857329243867907
1576,0,6147-CBCRA,0.38641455440014694
1577,0,3648-GZPHF,0.16314625415729617
1578,0,2274-XUATA,0.041830966860581374
1579,0,7225-IILWY,0.041830966860581374
1580,1,8548-AWOFC,0.5857329243867907
1581,1,4039-HEUNW,0.7681102691264815
1582,1,9734-YWGEX,0.7681102691264815
1583,0,6141-OOXUQ,0.38641455440014694
1584,0,6668-CNMFP,0.16314625415729617
1585,0,9480-BQJEI,0.16314625415729617
1586,0,3125-RAHBV,0.16314625415729617
1587,0,8668-KNZTI,0.16314625415729617
1588,1,6595-YGXIT,0.7681102691264815
1589,0,3930-ZGWVE,0.38641455440014694
1590,1,7969-AULMZ,0.7681102691264815
1591,1,5649-ANRML,0.7681102691264815
1592,1,5402-HTOTQ,0.5857329243867907
1593,0,0409-WTMPL,0.4475678985477857
1594,0,7572-KPVKK,0.1727212035117491
1595,1,2074-GUHPQ,0.7681102691264815
1596,1,9185-TQCVP,0.7681102691264815
1597,0,4625-XMOYM,0.041830966860581374
1598,1,6227-HWPWX,0.5857329243867907
1599,1,0415-MOSGF,0.5857329243867907
1600,0,4837-PZTIC,0.041830966860581374
1601,1,2982-IHMFT,0.7681102691264815
1602,0,0931-MHTEM,0.4475678985477857
1603,1,7483-IQWIB,0.7681102691264815
1604,1,0463-ZSDNT,0.5857329243867907
1605,0,0318-ZOPWS,0.041830966860581374
1606,0,4425-OWHWB,0.16314625415729617
1607,1,1895-QTKDO,0.5857329243867907
1608,0,5148-ORICT,0.041830966860581374
1609,0,8383-SGHJU,0.16314625415729617
1610,0,1227-UDMZR,0.041830966860581374
1611,1,5295-PCJOO,0.5857329243867907
1612,1,1428-GTBJJ,0.7681102691264815
1613,0,4836-WNFNO,0.041830966860581374
1614,0,7921-BEPCI,0.041830966860581374
1615,0,7253-UVNDW,0.041830966860581374
1616,1,9777-WJJPR,0.7681102691264815
1617,0,1729-VLAZJ,0.16314625415729617
1618,0,9830-ECLEN,0.16314625415729617
1619,0,3714-XPXBW,0.3079757383368291
1620,0,5702-KVQRD,0.041830966860581374
1621,1,7729-JTEEC,0.5857329243867907
1622,1,6551-GNYDG,0.7681102691264815
1623,0,5996-DAOQL,0.38641455440014694
1624,0,0247-SLUJI,0.38641455440014694
1625,1,3258-SANFR,0.5857329243867907
1626,1,1612-EOHDH,0.5857329243867907
1627,1,9688-YGXVR,0.7681102691264815
1628,1,4250-FDVOU,0.5857329243867907
1629,1,9819-FBNSV,0.7681102691264815
1630,0,4671-VJLCL,0.041830966860581374
1631,0,9174-FKWZE,0.38641455440014694
1632,0,6289-CPNLD,0.16314625415729617
1633,0,3692-JHONH,0.4475678985477857
1634,1,5600-PDUJF,0.5857329243867907
1635,1,6683-VLCTZ,0.7681102691264815
1636,1,3621-CHYVB,0.5857329243867907
1637,1,7548-SEPYI,0.7681102691264815
1638,0,2858-MOFSQ,0.16314625415729617
1639,0,1345-GKDZZ,0.38641455440014694
1640,1,6581-NQCBA,0.5857329243867907
1641,1,7758-XKCBS,0.5857329243867907
1642,0,6164-HAQTX,0.041830966860581374
1643,0,6654-QGBZZ,0.38641455440014694
1644,1,4090-KPJIP,0.7681102691264815
1645,1,5334-JLAXU,0.7681102691264815
1646,0,6685-XSHHU,0.041830966860581374
1647,0,6732-FZUGP,0.4475678985477857
1648,0,6961-MJKBO,0.041830966860581374
1649,1,8665-UTDHZ,0.5857329243867907
1650,1,1513-XNPPH,0.7681102691264815
1651,0,3932-CMDTD,0.4475678985477857
1652,1,8710-YGLWG,0.5857329243867907
1653,0,6176-YJWAS,0.1727212035117491
1654,1,4257-GAESD,0.5857329243867907
1655,1,6791-YBNAK,0.5857329243867907
1656,1,4659-NZRUF,0.7681102691264815
1657,1,9399-APLBT,0.7681102691264815
1658,0,3727-JEZTU,0.38641455440014694
1659,0,9314-QDMDW,0.16314625415729617
1660,0,3148-BLQJT,0.38641455440014694
1661,0,9800-OUIGR,0.041830966860581374
1662,0,6728-DKUCO,0.4475678985477857
1663,0,5321-NTRKC,0.041830966860581374
1664,1,0909-SDHNU,0.5857329243867907
1665,0,6479-SZPLM,0.041830966860581374
1666,0,7717-BICXI,0.041830966860581374
1667,0,6479-OAUSD,0.16314625415729617
1668,0,8450-LUGUK,0.041830966860581374
1669,1,3771-PZOBW,0.7681102691264815
1670,1,0318-QUUOB,0.7681102691264815
1671,1,6005-OBZPH,0.7681102691264815
1672,1,9274-UARKJ,0.7681102691264815
1673,1,3128-YOVTD,0.7681102691264815
1674,0,0266-GMEAO,0.1727212035117491
1675,1,6350-XFYGW,0.7681102691264815
1676,0,1764-VUUMT,0.041830966860581374
1677,1,5281-BUZGT,0.7681102691264815
1678,0,6050-IJRHS,0.4475678985477857
1679,0,0730-BGQGF,0.041830966860581374
1680,1,7611-YKYTC,0.7681102691264815
1681,0,9817-APLHW,0.38641455440014694
1682,0,4359-INNWN,0.16314625415729617
1683,1,6518-LGAOV,0.7681102691264815
1684,0,3957-HHLMR,0.16314625415729617
1685,0,7124-UGSUR,0.4475678985477857
1686,0,5440-FLBQG,0.1727212035117491
1687,1,4323-SADQS,0.5857329243867907
1688,0,2481-SBOYW,0.041830966860581374
1689,0,4366-CTOUZ,0.1727212035117491
1690,1,1307-ATKGB,0.7681102691264815
1691,1,5730-RIITO,0.5857329243867907
1692,0,0895-LNKRC,0.16314625415729617
1693,1,9507-EXLTT,0.7681102691264815
1694,0,9769-TSBZE,0.041830966860581374
1695,1,3030-YDNRM,0.7681102691264815
1696,1,5022-JNQEQ,0.7681102691264815
1697,1,6689-TCZHQ,0.7681102691264815
1698,0,8220-OCUFY,0.16314625415729617
1699,0,3976-NLDEZ,0.38641455440014694
1700,0,1222-KJNZD,0.38641455440014694
1701,1,7148-XZPHA,0.7681102691264815
1702,1,6818-DJXAA,0.7681102691264815
1703,0,9330-VOFSZ,0.1727212035117491
1704,1,7752-XUSCI,0.7681102691264815
1705,1,5028-GZLDO,0.7681102691264815
1706,1,2091-MJTFX,0.5857329243867907
1707,0,5505-OVWQW,0.16314625415729617
1708,1,9842-EFSYY,0.5857329243867907
1709,1,4338-EYCER,0.5857329243867907
1710,0,2996-XAUVF,0.041830966860581374
1711,1,2424-WVHPL,0.7681102691264815
1712,0,8752-IMQOS,0.16314625415729617
1713,0,2928-HLDBA,0.38641455440014694
1714,1,8901-HJXTF,0.5857329243867907
1715,1,2619-WFQWU,0.7681102691264815
1716,0,9975-GPKZU,0.041830966860581374
1717,1,7072-MBHEV,0.7681102691264815
1718,1,9974-JFBHQ,0.7681102691264815
1719,1,8993-PHFWD,0.5857329243867907
1720,0,2673-ZALNP,0.16314625415729617
1721,0,1488-SYSFC,0.38641455440014694
1722,1,7909-FIOIY,0.5857329243867907
1723,1,9050-IKDZA,0.7681102691264815
1724,1,6839-ITVZJ,0.5857329243867907
1725,0,6134-KWTBV,0.041830966860581374
1726,0,3146-MSEGF,0.041830966860581374
1727,1,9921-EZKBY,0.7681102691264815
1728,0,4654-DLAMQ,0.4475678985477857
1729,1,0531-ZZJWQ,0.7681102691264815
1730,1,9142-KZXOP,0.5857329243867907
1731,0,6522-OIQSX,0.041830966860581374
1732,0,6007-TCTST,0.1727212035117491
1733,1,3055-OYMSE,0.7681102691264815
1734,0,3212-KXOCR,0.041830966860581374
1735,1,9026-RNUJS,0.5857329243867907
1736,0,1709-EJDOX,0.041830966860581374
1737,1,6910-HADCM,0.7681102691264815
1738,1,7401-RUBNK,0.7681102691264815
1739,0,0030-FNXPP,0.38641455440014694
1740,0,0464-WJTKO,0.041830966860581374
1741,0,0106-UGRDO,0.1727212035117491
1742,0,0862-PRCBS,0.1727212035117491
1743,0,0308-GIQJT,0.4475678985477857
1744,0,3785-KTYSH,0.041830966860581374
1745,0,2495-TTHBQ,0.16314625415729617
1746,0,9027-YFHQJ,0.38641455440014694
1747,1,4422-QVIJA,0.5857329243867907
1748,0,9495-REDIY,0.16314625415729617
1749,1,1481-ZUWZA,0.7681102691264815
1750,1,8455-HIRAQ,0.5857329243867907
1751,0,2632-TACXW,0.041830966860581374
1752,1,8963-JLGJT,0.5857329243867907
1753,0,4999-IEZLT,0.16314625415729617
1754,1,8931-GJJIQ,0.7681102691264815
1755,1,2777-PHDEI,0.7681102691264815
1756,1,3440-JPSCL,0.7681102691264815
1757,1,4316-XCSLJ,0.5857329243867907
1758,0,9225-BZLNZ,0.041830966860581374
1759,0,8774-GSBUN,0.041830966860581374
1760,0,1498-NHTLT,0.041830966860581374
1761,1,7180-PISOG,0.7681102691264815
1762,0,8148-NLEGT,0.041830966860581374
1763,1,8819-IMISP,0.7681102691264815
1764,1,2657-VPXTA,0.7681102691264815
1765,1,8270-RKSAP,0.7681102691264815
1766,1,3845-JHAMY,0.5857329243867907
1767,1,4958-GZWIY,0.5857329243867907
1768,0,2682-KEVRP,0.16314625415729617
1769,0,3654-ARMGP,0.041830966860581374
1770,0,4623-ZKHLY,0.38641455440014694
1771,0,7596-ZYWBB,0.041830966860581374
1772,0,1187-WILMM,0.041830966860581374
1773,0,8815-LMFLX,0.38641455440014694
1774,0,0550-DCXLH,0.3079757383368291
1775,1,6627-CFOSN,0.7681102691264815
1776,0,1934-MKPXS,0.16314625415729617
1777,1,4317-VTEOA,0.5857329243867907
1778,0,9708-KFDBY,0.38641455440014694
1779,1,2921-XWDJH,0.7681102691264815
1780,0,5707-ZMDJP,0.041830966860581374
1781,0,0369-ZGOVK,0.16314625415729617
1782,0,2664-XJZNO,0.1727212035117491
1783,0,7168-HDQHG,0.38641455440014694
1784,0,9065-ZCPQX,0.041830966860581374
1785,1,1925-TIBLE,0.7681102691264815
1786,1,7055-HNEOJ,0.5857329243867907
1787,0,5038-ETMLM,0.1727212035117491
1788,1,9611-CTWIH,0.7681102691264815
1789,1,7594-RQHXR,0.7681102691264815
1790,1,6894-LFHLY,0.7681102691264815
1791,0,7516-GMHUV,0.1727212035117491
1792,0,8901-UPRHR,0.1727212035117491
1793,0,6849-OYAMU,0.4475678985477857
1794,0,5214-NLTIT,0.041830966860581374
1795,0,6993-YGFJV,0.1727212035117491
1796,1,4926-UMJZD,0.5857329243867907
1797,1,9526-JAWYF,0.7681102691264815
1798,0,0661-WCQNQ,0.16314625415729617
1799,0,8267-KFGYD,0.38641455440014694
1800,0,4102-HLENU,0.041830966860581374
1801,0,9541-PWTWO,0.041830966860581374
1802,0,1241-FPMOF,0.041830966860581374
1803,1,1965-DDBWU,0.7681102691264815
1804,1,8739-WWKDU,0.7681102691264815
1805,0,4365-MSDYN,0.38641455440014694
1806,0,5688-KZTSN,0.38641455440014694
1807,0,3474-BAFSJ,0.041830966860581374
1808,0,4588-YBNIB,0.38641455440014694
1809,0,7762-URZQH,0.1727212035117491
1810,1,6549-NNDYT,0.5857329243867907
1811,0,2578-JQPHZ,0.1727212035117491
1812,0,4534-WGCIR,0.041830966860581374
1813,0,4024-CSNBY,0.1727212035117491
1814,0,3129-AAQOU,0.041830966860581374
1815,0,5144-PQCDZ,0.38641455440014694
1816,1,8040-MNRTF,0.7681102691264815
1817,0,7297-DVYGA,0.16314625415729617
1818,1,4123-DVHPH,0.7681102691264815
1819,1,8498-XXGWA,0.5857329243867907
1820,1,2843-CQMEG,0.5857329243867907
1821,1,4673-KKSLS,0.7681102691264815
1822,1,7517-LDMPS,0.7681102691264815
1823,0,2303-PJYHN,0.38641455440014694
1824,1,6906-ANDWJ,0.7681102691264815
1825,1,4237-RLAQD,0.5857329243867907
1826,1,0021-IKXGC,0.7681102691264815
1827,1,3627-FCRDW,0.7681102691264815
1828,0,7601-DHFWZ,0.041830966860581374
1829,1,0696-UKTOX,0.5857329243867907
1830,0,3308-DGHKL,0.041830966860581374
1831,0,0675-NCDYU,0.1727212035117491
1832,0,3970-XGJDU,0.041830966860581374
1833,1,3814-MLAXC,0.7681102691264815
1834,0,2589-AYCRP,0.16314625415729617
1835,0,4116-IQRFR,0.16314625415729617
1836,1,6817-WTYHE,0.5857329243867907
1837,0,4547-FZJWE,0.16314625415729617
1838,1,3097-NQYSN,0.7681102691264815
1839,1,9752-ZNQUT,0.5857329243867907
1840,0,3070-FNFZQ,0.041830966860581374
1841,1,1766-GKNMI,0.7681102691264815
1842,0,6195-MELTI,0.16314625415729617
1843,0,0057-QBUQH,0.041830966860581374
1844,1,1471-GIQKQ,0.5857329243867907
1845,1,3023-GFLBR,0.7681102691264815
1846,1,2867-UIMSS,0.7681102691264815
1847,1,2057-ZBLPD,0.7681102691264815
1848,1,3170-GWYKC,0.7681102691264815
1849,0,7856-GANIL,0.4475678985477857
1850,0,5129-HHMZC,0.041830966860581374
1851,0,9170-GYZJC,0.3079757383368291
1852,0,5143-WMWOG,0.38641455440014694
1853,0,9170-ARBTB,0.16314625415729617
1854,0,0565-IYCGT,0.16314625415729617
1855,1,4236-UJPWO,0.5857329243867907
1856,0,5671-UUNXD,0.4475678985477857
1857,0,6048-UWKAL,0.1727212035117491
1858,0,3399-BMLVW,0.041830966860581374
1859,1,1394-SUIUH,0.7681102691264815
1860,1,2968-SSGAA,0.7681102691264815
1861,1,5133-POWUA,0.5857329243867907
1862,1,4939-KYYPY,0.5857329243867907
1863,0,0628-CNQRM,0.16314625415729617
1864,0,1841-YSJGV,0.1727212035117491
1865,0,0969-RGKCU,0.16314625415729617
1866,1,0899-WZRSD,0.7681102691264815
1867,1,0067-DKWBL,0.5857329243867907
1868,0,5514-YQENT,0.1727212035117491
1869,1,0699-NDKJM,0.5857329243867907
1870,0,0774-RMNUW,0.041830966860581374
1871,0,0980-FEXWF,0.16314625415729617
1872,0,1174-FGIFN,0.16314625415729617
1873,1,2957-LOLHO,0.5857329243867907
1874,1,3640-PHQXK,0.7681102691264815
1875,0,8237-ULIXL,0.041830966860581374
1876,1,5364-XYIRR,0.7681102691264815
1877,0,3704-IEAXF,0.041830966860581374
1878,0,8573-CGOCC,0.38641455440014694
1879,1,0094-OIFMO,0.7681102691264815
1880,0,5032-USPKF,0.16314625415729617
1881,0,9150-HEPMB,0.16314625415729617
1882,1,9972-NKTFD,0.5857329243867907
1883,1,0929-HYQEW,0.5857329243867907
1884,0,4097-YODCF,0.4475678985477857
1885,1,1482-OXZSY,0.7681102691264815
1886,0,5018-HEKFO,0.38641455440014694
1887,1,6352-TWCAU,0.7681102691264815
1888,0,6769-DCQLI,0.4475678985477857
